transaction_id,account_id,customer_name,transaction_type,amount,transaction_date,branch,city,balance_after,customer_age,account_type
176919,111996,Karim Das,Withdrawal,756.16,2022-02-11,Dhanmondi,Dhaka,54070.62,44,Savings
176920,114753,Sara Sarker,Withdrawal,20507.53,2022-02-16,Motijheel,Dhaka,156037.95,34,Current
176921,113879,Priya Hossain,Bill Payment,6070.77,2022-07-27,Dhanmondi,Dhaka,53258.99,49,Fixed Deposit
176922,110130,Sara Khan,Transfer,15979.63,2024-07-04,Dhanmondi,Dhaka,122796.39,71,Fixed Deposit
176923,110180,Fatema Smith,Bill Payment,2602.6,2025-04-18,Rajshahi Main,Rajshahi,135721.76,49,Fixed Deposit
176924,111444,Fatema Smith,ATM Withdrawal,7509.33,2023-05-30,Dhanmondi,Dhaka,132841.02,58,Savings
176925,102960,Rakib Talukder,Bill Payment,11557.63,2026-04-26,Motijheel,Dhaka,39319.17,23,Savings
176926,103003,Ahmed Johnson,Bill Payment,20301.86,2025-04-09,Rajshahi Main,Rajshahi,30043.23,59,Savings
176927,103680,Rahim Rahman,Withdrawal,945.45,2025-08-30,GEC Circle,Chattogram,0,53,Savings
176928,113205,Sara Williams,Loan Payment,24652.82,2023-01-12,GEC Circle,Chattogram,76482.07,54,Fixed Deposit
176929,113936,Sara Hossain,Online Purchase,14364.32,2025-09-08,Sylhet Main,Sylhet,102581.64,43,Current
176930,108707,Sophia Hossain,Withdrawal,15082.19,2024-10-02,Gulshan,Dhaka,56765.02,59,Fixed Deposit
176931,102079,Mim Islam,ATM Withdrawal,8604.49,2022-11-09,Sylhet Main,Sylhet,69641.6,25,Fixed Deposit
176932,102786,Hasan Sheikh,Withdrawal,5724.39,2025-07-31,Barisal Main,Barisal,159001.74,22,Fixed Deposit
176933,105061,Linda Brown,Online Purchase,4897.45,2026-01-16,Banani,Dhaka,14558.35,36,Savings
176934,109193,William Williams,Withdrawal,38313.71,2022-11-01,Motijheel,Dhaka,134750.83,66,Current
176935,112309,James Khan,ATM Withdrawal,7567.94,2023-08-06,Sylhet Main,Sylhet,97441.44,24,Fixed Deposit
176936,110723,Ayesha Das,Online Purchase,163.96,2022-04-09,Khulna Main,Khulna,0,66,Fixed Deposit
176937,107966,Fatema Talukder,Transfer,45052.59,2025-09-15,Banani,Dhaka,106212.52,32,Savings
176938,101351,Mim Islam,Withdrawal,25488.26,2022-02-07,GEC Circle,Chattogram,79388.82,18,Fixed Deposit
176939,110228,Ahmed Smith,Deposit,23907.91,2023-12-29,Barisal Main,Barisal,167774.45,35,Savings
176940,103263,Mary Akter,Bill Payment,36440.51,2026-04-30,Khulna Main,Khulna,43735.47,34,Fixed Deposit
176941,114016,Ayesha Islam,ATM Withdrawal,3261.91,2023-10-28,Agrabad,Chattogram,114059.48,50,Current
176942,114854,Linda Sarker,Bill Payment,2444.82,2026-05-09,GEC Circle,Chattogram,54133.91,62,Current
176943,102877,Ahmed Akter,Transfer,7997.78,2022-11-11,GEC Circle,Chattogram,111551.37,74,Savings
176944,105789,Priya Williams,Deposit,47246.96,2024-05-28,Gulshan,Dhaka,37480.43,75,Fixed Deposit
176945,102982,Fatema Akter,Transfer,8016.74,2023-06-17,Rajshahi Main,Rajshahi,81545.21,68,Current
176946,107876,Linda Talukder,Loan Payment,56575.61,2025-01-25,Comilla Main,Comilla,100028.24,37,Savings
176947,102347,Linda Hossain,Loan Payment,40820.46,2024-04-13,Banani,Dhaka,125931.46,32,Savings
176948,105631,Sara Chowdhury,Transfer,7855.02,2026-04-25,Sylhet Main,Sylhet,14173.89,49,Current
176949,104384,Tanvir Das,Transfer,25085.98,2026-07-05,Dhanmondi,Dhaka,69277.56,54,Savings
176950,106230,James Akter,Online Purchase,9218.24,2026-03-24,Uttara,Dhaka,141386.45,66,Current
176951,111941,Tanvir Chowdhury,Loan Payment,7679.92,2024-11-21,Sylhet Main,Sylhet,92893.9,28,Fixed Deposit
176952,114419,Sara Akter,Transfer,2546.59,2025-06-25,Uttara,Dhaka,0,40,Current
176953,112662,Rakib Rahman,Withdrawal,5931.79,2023-06-04,Agrabad,Chattogram,179590.5,19,Fixed Deposit
176954,112227,Michael Johnson,Bill Payment,9848.88,2025-08-17,GEC Circle,Chattogram,36893.97,74,Savings
176955,112390,Mim Brown,ATM Withdrawal,683.91,2023-08-31,Motijheel,Dhaka,170658.77,75,Savings
176956,108891,Emma Brown,Transfer,9180.95,2022-10-29,Khulna Main,Khulna,410.26,40,Current
176957,106597,John Islam,Transfer,5599.98,2022-07-09,GEC Circle,Chattogram,95614.32,63,Fixed Deposit
176958,113778,Ayesha Das,Deposit,32100.6,2022-08-01,Dhanmondi,Dhaka,41184.16,33,Current
176959,107012,Sophia Hossain,Deposit,14226.18,2025-10-23,Rajshahi Main,Rajshahi,0,50,Current
176960,104960,Nusrat Ahmed,Online Purchase,11451.84,2024-09-22,Motijheel,Dhaka,221345.84,22,Current
176961,112893,James Roy,Transfer,4391.5,2024-08-24,Uttara,Dhaka,72188.52,22,Current
176962,102164,Michael Sheikh,Online Purchase,11235.93,2023-01-01,Sylhet Main,Sylhet,181194.28,72,Current
176963,101924,Rahim Smith,Transfer,39089.67,2025-08-19,Uttara,Dhaka,64792.05,72,Savings
176964,104801,Linda Hossain,Deposit,35376.69,2026-01-07,Banani,Dhaka,103549.31,67,Fixed Deposit
176965,112614,Sophia Ahmed,Withdrawal,12139.15,2024-02-29,Gulshan,Dhaka,37286.9,65,Current
176966,108556,Karim Roy,Transfer,22306.18,2023-03-29,GEC Circle,Chattogram,45510.67,61,Fixed Deposit
176967,114305,William Sarker,Deposit,1476.4,2024-07-06,Dhanmondi,Dhaka,103487.17,33,Fixed Deposit
176968,102796,Mim Miah,Loan Payment,5921.11,2022-10-13,Khulna Main,Khulna,164181.75,45,Fixed Deposit
176969,102329,Robert Williams,Transfer,14686.31,2026-07-25,Banani,Dhaka,12943.91,72,Fixed Deposit
176970,108080,John Ahmed,Bill Payment,24261.05,2022-07-19,Comilla Main,Comilla,8242.9,32,Current
176971,102700,William Brown,Online Purchase,9150.13,2022-12-06,Rajshahi Main,Rajshahi,68806.03,58,Savings
176972,105875,Rakib Smith,Deposit,31201.92,2025-07-15,GEC Circle,Chattogram,0,49,Current
176973,106709,William Roy,Bill Payment,8967.27,2024-10-25,GEC Circle,Chattogram,60094.73,48,Savings
176974,102203,Jannat Uddin,Withdrawal,3901.92,2023-12-17,GEC Circle,Chattogram,79573.27,53,Savings
176975,100945,Jannat Khan,Bill Payment,1461.74,2024-09-21,Motijheel,Dhaka,51110.64,68,Fixed Deposit
176976,113434,Emma Williams,Deposit,20534.22,2022-02-23,Dhanmondi,Dhaka,143634.47,74,Savings
176977,112495,Hasan Ahmed,Loan Payment,50530.75,2023-06-23,Barisal Main,Barisal,65143.57,71,Savings
176978,100209,Rakib Talukder,Deposit,27513.19,2025-03-16,Uttara,Dhaka,0,29,Current
176979,102956,Ahmed Smith,ATM Withdrawal,6536.26,2026-01-22,Khulna Main,Khulna,119291.05,67,Fixed Deposit
176980,109172,James Khan,Bill Payment,34834.3,2024-06-13,Gulshan,Dhaka,196258.92,40,Current
176981,112425,Tanvir Talukder,Loan Payment,4140.81,2023-05-30,Banani,Dhaka,118782.14,40,Savings
176982,110172,Mim Talukder,Online Purchase,23347.49,2022-07-04,Motijheel,Dhaka,167574.95,39,Current
176983,106894,Sultana Das,Transfer,26701.79,2025-03-10,Sylhet Main,Sylhet,110270.39,25,Current
176984,105916,Tanvir Roy,Transfer,21099.0,2025-03-13,Rajshahi Main,Rajshahi,75199.67,55,Fixed Deposit
176985,113379,Ahmed Brown,ATM Withdrawal,4226.99,2025-03-22,Gulshan,Dhaka,110433.25,64,Fixed Deposit
176986,113209,Tanvir Islam,Bill Payment,25354.26,2024-03-03,Rajshahi Main,Rajshahi,85730.16,74,Fixed Deposit
176987,112470,Karim Miah,Loan Payment,13830.64,2025-02-11,Khulna Main,Khulna,55538.77,55,Fixed Deposit
176988,114390,Emma Khan,Online Purchase,3710.29,2022-01-06,Comilla Main,Comilla,39558.28,23,Fixed Deposit
176989,107528,Rakib Williams,Bill Payment,20787.89,2024-11-12,Dhanmondi,Dhaka,62960.67,66,Current
176990,104813,Rakib Rahman,ATM Withdrawal,7892.8,2026-03-01,Banani,Dhaka,41960.13,28,Savings
176991,111935,Michael Akter,Withdrawal,2657.83,2022-12-31,Motijheel,Dhaka,95929.43,24,Current
176992,114830,Hasan Khan,ATM Withdrawal,4066.01,2022-12-02,Sylhet Main,Sylhet,19047.47,71,Fixed Deposit
176993,103447,Jannat Uddin,Loan Payment,19627.28,2022-04-02,Agrabad,Chattogram,32155.71,60,Savings
176994,106233,David Talukder,Deposit,63880.52,2022-10-22,Banani,Dhaka,173540.84,39,Fixed Deposit
176995,107856,Mary Rahman,Withdrawal,15811.75,2025-10-17,Dhanmondi,Dhaka,4576.99,25,Fixed Deposit
176996,109307,Hasan Islam,Withdrawal,22002.22,2026-01-28,GEC Circle,Chattogram,157539.47,39,Fixed Deposit
176997,106194,Mim Islam,Withdrawal,9202.71,2023-04-07,Gulshan,Dhaka,106314.84,39,Current
176998,110477,Tanvir Chowdhury,Deposit,11507.84,2023-01-16,Motijheel,Dhaka,54157.39,72,Savings
176999,105768,Priya Williams,Transfer,4796.21,2024-02-28,Agrabad,Chattogram,67384.47,31,Fixed Deposit
177000,103424,Robert Uddin,Loan Payment,24401.05,2025-01-06,GEC Circle,Chattogram,165236.34,49,Fixed Deposit
177001,110070,Jannat Khan,Transfer,32841.56,2023-02-07,Sylhet Main,Sylhet,93361.95,48,Savings
177002,106970,Hasan Roy,Loan Payment,5016.4,2025-05-08,Barisal Main,Barisal,21038.54,20,Current
177003,108600,Hasan Das,ATM Withdrawal,468.11,2022-11-04,Agrabad,Chattogram,27979.24,23,Fixed Deposit
177004,100442,Karim Roy,Transfer,426.66,2024-04-08,Rajshahi Main,Rajshahi,58904.33,60,Current
177005,103226,Arif Rahman,Online Purchase,37938.05,2026-03-22,Agrabad,Chattogram,177648.72,65,Savings
177006,109533,Fatema Uddin,Bill Payment,17855.15,2023-06-04,Gulshan,Dhaka,122952.35,27,Fixed Deposit
177007,111860,David Islam,Online Purchase,35496.71,2025-01-25,Uttara,Dhaka,77647.87,35,Savings
177008,105129,Emma Roy,Deposit,3510.5,2023-01-20,Sylhet Main,Sylhet,105283.56,44,Savings
177009,105165,Priya Ahmed,Withdrawal,15058.85,2022-01-02,Khulna Main,Khulna,10928.47,36,Savings
177010,111946,David Uddin,Loan Payment,1779.47,2026-01-01,Sylhet Main,Sylhet,156285.01,22,Savings
177011,100319,Ahmed Johnson,Loan Payment,17929.86,2023-10-17,GEC Circle,Chattogram,74114.71,45,Savings
177012,107895,Linda Rahman,Withdrawal,10828.55,2024-06-12,Motijheel,Dhaka,76821.95,32,Fixed Deposit
177013,108515,Ahmed Khan,Bill Payment,4491.1,2023-02-12,Rajshahi Main,Rajshahi,110416.09,33,Savings
177014,114589,Olivia Sheikh,ATM Withdrawal,5098.53,2022-08-02,Uttara,Dhaka,147270.17,56,Fixed Deposit
177015,100497,Hasan Das,Bill Payment,118.24,2025-07-16,Banani,Dhaka,158856.88,25,Current
177016,107306,Rakib Hossain,Deposit,33384.75,2024-01-04,Barisal Main,Barisal,110756.61,41,Current
177017,104671,Rahim Sheikh,Deposit,11678.72,2025-08-23,Sylhet Main,Sylhet,41946.8,46,Savings
177018,102661,James Miah,Transfer,9057.88,2025-04-12,Khulna Main,Khulna,73221.67,73,Savings
177019,111537,Fatema Uddin,Withdrawal,16738.48,2023-03-08,Khulna Main,Khulna,43239.4,61,Current
177020,109244,Sara Rahman,Transfer,28888.12,2024-06-19,Sylhet Main,Sylhet,37465.8,60,Current
177021,105336,Karim Das,Bill Payment,3111.65,2024-10-10,Agrabad,Chattogram,0,27,Fixed Deposit
177022,110045,David Brown,Deposit,26512.21,2023-06-05,Rajshahi Main,Rajshahi,33380.95,43,Current
177023,102247,David Miah,Bill Payment,2072.08,2023-12-08,Comilla Main,Comilla,111060.77,49,Fixed Deposit
177024,101865,Robert Rahman,Loan Payment,39998.77,2025-10-31,Barisal Main,Barisal,171180.12,33,Savings
177025,113011,Ayesha Ahmed,Deposit,17428.48,2026-06-09,Agrabad,Chattogram,63943.41,47,Current
177026,106534,Ahmed Brown,Bill Payment,37971.13,2023-05-03,Motijheel,Dhaka,108919.14,55,Current
177027,102899,David Akter,ATM Withdrawal,7410.96,2023-12-14,Gulshan,Dhaka,70949.76,61,Fixed Deposit
177028,103919,Arif Smith,Bill Payment,2895.19,2024-03-31,Motijheel,Dhaka,226950.85,57,Current
177029,114383,Nusrat Brown,Online Purchase,623.63,2023-08-05,Sylhet Main,Sylhet,99614.81,26,Fixed Deposit
177030,103490,Tanvir Miah,Bill Payment,18619.0,2025-05-10,Comilla Main,Comilla,83300.07,62,Savings
177031,106121,Mim Miah,Loan Payment,32011.65,2023-07-28,Agrabad,Chattogram,166913.9,28,Fixed Deposit
177032,109164,Nusrat Das,Transfer,25186.33,2026-02-20,Barisal Main,Barisal,0,26,Savings
177033,110792,Linda Miah,Transfer,5018.63,2023-07-24,Dhanmondi,Dhaka,65436.11,46,Current
177034,113230,Sultana Rahman,Loan Payment,41361.9,2024-06-05,Dhanmondi,Dhaka,52720.66,40,Fixed Deposit
177035,103743,Karim Akter,Online Purchase,202.76,2024-12-22,Dhanmondi,Dhaka,157037.56,37,Current
177036,111979,Mary Brown,Bill Payment,25132.48,2022-06-15,GEC Circle,Chattogram,0,67,Fixed Deposit
177037,110801,James Talukder,Loan Payment,16778.82,2022-10-25,Banani,Dhaka,46502.42,56,Fixed Deposit
177038,102782,Tanvir Uddin,Deposit,34101.26,2025-01-07,Khulna Main,Khulna,135786.19,24,Savings
177039,109015,David Das,ATM Withdrawal,5392.47,2024-02-01,Banani,Dhaka,34379.62,28,Fixed Deposit
177040,109199,Rakib Chowdhury,Withdrawal,16226.81,2025-11-07,Sylhet Main,Sylhet,0,57,Savings
177041,102618,Sultana Sarker,Bill Payment,16419.62,2023-08-25,Gulshan,Dhaka,116648.71,63,Savings
177042,107840,Mary Chowdhury,Bill Payment,11072.64,2023-08-20,Barisal Main,Barisal,78639.45,33,Current
177043,103681,William Sarker,Withdrawal,30962.39,2024-04-03,Dhanmondi,Dhaka,130420.73,73,Savings
177044,104787,Sara Williams,Deposit,22177.92,2026-02-19,Comilla Main,Comilla,75054.68,53,Fixed Deposit
177045,102090,Hasan Sarker,Transfer,24513.75,2025-08-02,Banani,Dhaka,26998.32,19,Current
177046,100469,Olivia Roy,Bill Payment,21635.25,2023-01-15,Motijheel,Dhaka,62698.83,74,Fixed Deposit
177047,114354,Hasan Das,Deposit,8276.84,2025-05-16,GEC Circle,Chattogram,0,35,Current
177048,105675,Ayesha Talukder,Bill Payment,3445.42,2026-06-11,Comilla Main,Comilla,0,46,Fixed Deposit
177049,110746,Rahim Smith,Bill Payment,11853.51,2024-08-31,Banani,Dhaka,31124.35,64,Savings
177050,101949,Jannat Uddin,Transfer,18385.43,2026-06-03,Motijheel,Dhaka,148003.6,38,Savings
177051,100220,James Smith,Withdrawal,2229.51,2026-07-31,GEC Circle,Chattogram,104214.44,50,Fixed Deposit
177052,109843,Sophia Smith,Deposit,19332.33,2022-09-12,Banani,Dhaka,47326.84,67,Savings
177053,111426,Karim Smith,ATM Withdrawal,3710.52,2023-12-22,Dhanmondi,Dhaka,75872.41,33,Current
177054,110340,Emma Sarker,Bill Payment,13319.36,2025-09-15,Banani,Dhaka,177292.34,69,Current
177055,101066,William Miah,Bill Payment,19074.07,2022-10-15,Gulshan,Dhaka,173414.54,26,Fixed Deposit
177056,103302,Mary Akter,Loan Payment,37374.86,2024-09-15,Uttara,Dhaka,112423.38,59,Current
177057,113220,Ayesha Talukder,Deposit,45931.34,2024-06-26,Agrabad,Chattogram,135874.43,19,Current
177058,105559,Jannat Roy,Transfer,35081.24,2026-05-06,Dhanmondi,Dhaka,0,34,Savings
177059,101963,Jannat Das,Transfer,4458.64,2025-06-23,Uttara,Dhaka,86981.69,73,Current
177060,114803,Ayesha Brown,Deposit,30646.84,2024-03-08,Rajshahi Main,Rajshahi,52509.42,65,Current
177061,103387,John Islam,Loan Payment,12645.4,2022-08-18,GEC Circle,Chattogram,144088.0,55,Fixed Deposit
177062,106793,Rakib Smith,Loan Payment,10303.9,2025-07-05,Khulna Main,Khulna,115171.59,29,Savings
177063,100114,Arif Talukder,ATM Withdrawal,10945.76,2025-11-22,Khulna Main,Khulna,78416.33,73,Fixed Deposit
177064,109519,Jannat Khan,ATM Withdrawal,8206.21,2022-08-25,Uttara,Dhaka,120244.0,60,Savings
177065,105638,Ahmed Sheikh,Deposit,16631.13,2024-06-12,Khulna Main,Khulna,31304.13,23,Current
177066,104601,Linda Sheikh,Deposit,54285.06,2023-04-14,Rajshahi Main,Rajshahi,119792.36,59,Savings
177067,103488,Olivia Akter,Transfer,14387.28,2025-02-21,Dhanmondi,Dhaka,0,28,Current
177068,106506,Ayesha Brown,Deposit,30344.68,2023-02-18,Barisal Main,Barisal,119941.96,27,Current
177069,102298,James Chowdhury,ATM Withdrawal,6255.89,2024-09-21,Banani,Dhaka,58415.33,36,Fixed Deposit
177070,110197,Ahmed Das,Online Purchase,23542.72,2023-03-17,Dhanmondi,Dhaka,88292.47,41,Current
177071,107977,Mary Khan,Deposit,7522.07,2023-09-29,Rajshahi Main,Rajshahi,35233.75,26,Fixed Deposit
177072,101764,Sophia Hossain,Bill Payment,13481.38,2024-01-23,Barisal Main,Barisal,43142.45,23,Savings
177073,104358,Rakib Roy,Deposit,43183.47,2022-06-22,Motijheel,Dhaka,69902.57,46,Fixed Deposit
177074,107858,Ayesha Hossain,Loan Payment,17146.37,2023-05-12,Agrabad,Chattogram,0,64,Current
177075,107408,James Roy,Bill Payment,15599.55,2022-04-09,Rajshahi Main,Rajshahi,124172.5,21,Current
177076,107853,Fatema Chowdhury,Loan Payment,29399.65,2024-12-29,Uttara,Dhaka,55140.81,53,Current
177077,106372,Ahmed Das,Bill Payment,15394.88,2022-09-24,GEC Circle,Chattogram,32548.67,64,Fixed Deposit
177078,107734,Michael Sheikh,Deposit,28991.38,2022-07-08,Khulna Main,Khulna,92086.5,33,Current
177079,114423,Ayesha Hossain,Online Purchase,3262.04,2023-02-22,Motijheel,Dhaka,28988.46,51,Fixed Deposit
177080,106260,Arif Rahman,Bill Payment,6736.54,2026-08-02,Dhanmondi,Dhaka,89189.3,52,Current
177081,114191,Ahmed Sarker,Loan Payment,9061.43,2024-07-14,Banani,Dhaka,32330.41,69,Current
177082,114640,Mim Islam,Withdrawal,11084.03,2026-04-28,Rajshahi Main,Rajshahi,0,66,Current
177083,109697,Ayesha Williams,Transfer,16446.66,2023-05-01,Rajshahi Main,Rajshahi,57572.74,44,Savings
177084,110291,Tanvir Roy,Withdrawal,11015.38,2024-03-20,Uttara,Dhaka,112992.82,73,Fixed Deposit
177085,103430,Mary Khan,Withdrawal,8909.61,2022-01-25,Gulshan,Dhaka,67876.63,25,Savings
177086,112150,David Smith,Bill Payment,10712.31,2024-06-23,Gulshan,Dhaka,0,68,Current
177087,101455,Tanvir Ahmed,Bill Payment,15713.05,2022-04-08,GEC Circle,Chattogram,201707.16,22,Current
177088,105498,Mary Ahmed,Online Purchase,4031.27,2024-09-25,Khulna Main,Khulna,89989.84,34,Fixed Deposit
177089,107950,Mary Brown,Deposit,2625.95,2024-04-24,Barisal Main,Barisal,146300.64,37,Fixed Deposit
177090,110023,Hasan Smith,Withdrawal,16764.47,2023-08-26,Barisal Main,Barisal,0,21,Fixed Deposit
177091,107733,Tanvir Sheikh,Loan Payment,38109.75,2025-03-13,Banani,Dhaka,129730.88,44,Fixed Deposit
177092,100893,Ahmed Sheikh,Deposit,41238.49,2024-01-14,Agrabad,Chattogram,106524.24,33,Current
177093,103432,Emma Roy,Deposit,34862.45,2024-05-11,Agrabad,Chattogram,79283.77,22,Savings
177094,112581,Linda Talukder,Online Purchase,5893.33,2025-09-29,Agrabad,Chattogram,212853.45,30,Current
177095,113474,Rakib Smith,Withdrawal,6896.05,2025-03-25,Uttara,Dhaka,155058.56,38,Savings
177096,100638,William Khan,Transfer,24603.21,2024-09-12,Agrabad,Chattogram,34742.89,53,Current
177097,106703,Emma Talukder,Withdrawal,13945.23,2022-04-25,Uttara,Dhaka,154089.06,43,Current
177098,104550,Ayesha Uddin,Bill Payment,15947.24,2022-05-10,Motijheel,Dhaka,140814.21,21,Current
177099,111261,Arif Brown,Bill Payment,42457.2,2022-07-04,Uttara,Dhaka,39192.39,21,Current
177100,113492,Ahmed Sarker,Online Purchase,18821.85,2022-08-29,Agrabad,Chattogram,209639.45,37,Fixed Deposit
177101,114923,Jannat Brown,Loan Payment,14756.77,2023-12-07,Uttara,Dhaka,85311.58,75,Fixed Deposit
177102,106605,Sultana Chowdhury,Loan Payment,13459.03,2025-08-26,Gulshan,Dhaka,136907.66,49,Current
177103,102806,Sophia Roy,Bill Payment,843.25,2023-12-05,Motijheel,Dhaka,141478.84,67,Fixed Deposit
177104,105686,Priya Hossain,Transfer,27595.45,2023-11-26,Agrabad,Chattogram,28282.84,21,Savings
177105,102862,Sophia Hossain,Online Purchase,3427.72,2022-02-23,Khulna Main,Khulna,19719.45,67,Fixed Deposit
177106,114777,Sara Miah,Transfer,8388.61,2025-10-15,Comilla Main,Comilla,99925.91,21,Savings
177107,103782,Sultana Das,ATM Withdrawal,1954.0,2022-06-30,Agrabad,Chattogram,246071.87,20,Current
177108,111696,Emma Talukder,Loan Payment,11086.95,2022-04-21,Uttara,Dhaka,85102.51,31,Current
177109,105366,David Rahman,ATM Withdrawal,1901.87,2023-12-26,Uttara,Dhaka,158858.2,61,Savings
177110,109264,Linda Miah,Loan Payment,32671.22,2025-09-04,Agrabad,Chattogram,154618.0,57,Fixed Deposit
177111,111015,Priya Uddin,Deposit,17845.9,2024-08-21,Banani,Dhaka,139226.02,56,Savings
177112,113171,Fatema Brown,Withdrawal,28071.64,2023-03-07,Agrabad,Chattogram,0,30,Savings
177113,106415,Michael Islam,Deposit,6370.96,2025-10-13,Sylhet Main,Sylhet,100734.47,51,Current
177114,112287,Jannat Talukder,ATM Withdrawal,9120.87,2022-03-04,Comilla Main,Comilla,13573.46,22,Current
177115,113247,Nusrat Roy,Deposit,27661.13,2023-08-09,GEC Circle,Chattogram,50896.48,51,Current
177116,106256,Olivia Brown,Loan Payment,41440.75,2022-09-14,Agrabad,Chattogram,146597.19,45,Savings
177117,105268,Olivia Akter,Transfer,4570.51,2024-06-24,Uttara,Dhaka,130775.41,18,Fixed Deposit
177118,100141,Jannat Johnson,Deposit,27978.36,2025-04-19,Comilla Main,Comilla,49789.99,27,Current
177119,114362,Fatema Talukder,Transfer,1832.2,2025-07-30,GEC Circle,Chattogram,221177.45,39,Savings
177120,106047,Sophia Williams,Bill Payment,4238.25,2026-06-27,Uttara,Dhaka,0,20,Fixed Deposit
177121,113555,Fatema Miah,Deposit,20439.0,2025-02-13,Banani,Dhaka,145991.99,72,Current
177122,111088,Sultana Chowdhury,Loan Payment,27535.66,2025-11-21,GEC Circle,Chattogram,77069.24,19,Current
177123,106175,Karim Hossain,Online Purchase,14759.45,2022-09-21,Barisal Main,Barisal,132812.48,43,Current
177124,101032,Olivia Akter,Loan Payment,12568.33,2022-01-22,Rajshahi Main,Rajshahi,16144.72,52,Savings
177125,111790,Karim Akter,Online Purchase,33503.9,2023-06-20,Rajshahi Main,Rajshahi,64067.27,25,Current
177126,110659,Sara Talukder,ATM Withdrawal,638.6,2024-11-26,Barisal Main,Barisal,57197.09,23,Fixed Deposit
177127,111375,Nusrat Ahmed,Bill Payment,16080.33,2026-08-08,Agrabad,Chattogram,91805.05,52,Current
177128,107552,Sophia Ahmed,Bill Payment,50144.52,2022-09-05,Motijheel,Dhaka,112413.73,58,Current
177129,107273,Tanvir Brown,Transfer,31416.56,2023-08-21,GEC Circle,Chattogram,83491.43,24,Savings
177130,114459,Tanvir Sheikh,Online Purchase,57000.77,2024-06-08,Agrabad,Chattogram,81722.52,51,Current
177131,102459,Sara Chowdhury,Bill Payment,15677.85,2022-03-03,Sylhet Main,Sylhet,58899.28,28,Current
177132,100731,Mim Rahman,Loan Payment,46570.07,2024-05-07,Dhanmondi,Dhaka,99481.93,74,Current
177133,100747,Michael Ahmed,Deposit,28453.85,2025-03-29,Barisal Main,Barisal,20266.94,47,Current
177134,104312,Sara Chowdhury,Transfer,1852.55,2026-04-16,Khulna Main,Khulna,145267.93,32,Savings
177135,105902,Sultana Sarker,Deposit,53533.83,2022-04-30,Banani,Dhaka,10533.59,44,Fixed Deposit
177136,109824,James Khan,Online Purchase,29348.41,2026-01-22,Gulshan,Dhaka,128560.76,36,Savings
177137,102751,Michael Johnson,Online Purchase,4553.26,2024-07-04,Comilla Main,Comilla,0,60,Fixed Deposit
177138,111966,James Brown,Transfer,8330.63,2024-01-18,Gulshan,Dhaka,58121.24,21,Fixed Deposit
177139,112413,Michael Johnson,Withdrawal,25551.54,2025-06-21,Khulna Main,Khulna,51072.68,75,Fixed Deposit
177140,107996,Arif Sarker,Deposit,62310.65,2022-03-01,Motijheel,Dhaka,94813.97,48,Savings
177141,110411,Olivia Islam,Withdrawal,7036.87,2022-07-07,GEC Circle,Chattogram,11689.26,68,Fixed Deposit
177142,114205,Fatema Das,ATM Withdrawal,10274.15,2022-05-14,Agrabad,Chattogram,70720.46,57,Current
177143,112117,Sophia Ahmed,Withdrawal,10930.43,2025-11-30,Banani,Dhaka,125162.54,73,Savings
177144,109608,Hasan Johnson,Online Purchase,22697.22,2022-11-29,Agrabad,Chattogram,99454.45,63,Savings
177145,113136,Olivia Brown,Withdrawal,29553.07,2025-04-04,Banani,Dhaka,70109.97,61,Savings
177146,114567,Karim Miah,Online Purchase,23783.19,2024-06-18,Uttara,Dhaka,24782.14,41,Fixed Deposit
177147,111733,Rakib Uddin,Loan Payment,18526.15,2025-11-01,Gulshan,Dhaka,24389.19,19,Fixed Deposit
177148,105139,Rakib Rahman,Bill Payment,274.34,2025-06-09,Khulna Main,Khulna,121528.89,47,Savings
177149,111735,Arif Hossain,Online Purchase,22618.92,2026-01-04,Barisal Main,Barisal,139231.43,18,Savings
177150,108978,Hasan Sheikh,Bill Payment,8200.07,2022-12-01,Agrabad,Chattogram,37983.31,28,Savings
177151,110584,John Talukder,Bill Payment,8035.91,2023-05-27,GEC Circle,Chattogram,51435.43,31,Current
177152,113658,Priya Rahman,Withdrawal,22746.71,2026-05-28,Motijheel,Dhaka,87028.21,37,Current
177153,110886,Sara Ahmed,Online Purchase,682.97,2023-10-19,GEC Circle,Chattogram,95852.17,21,Savings
177154,110248,Mary Williams,Loan Payment,39252.5,2026-08-11,GEC Circle,Chattogram,85508.4,51,Savings
177155,106799,Ahmed Sheikh,ATM Withdrawal,8146.78,2022-08-23,Motijheel,Dhaka,188545.4,49,Savings
177156,109475,Arif Uddin,ATM Withdrawal,8292.81,2022-04-14,Dhanmondi,Dhaka,80426.59,38,Savings
177157,112360,Rahim Chowdhury,Loan Payment,22962.15,2025-03-01,GEC Circle,Chattogram,9638.69,43,Current
177158,107118,Karim Khan,Online Purchase,12311.12,2024-03-16,Sylhet Main,Sylhet,68733.3,49,Current
177159,105840,Rahim Hossain,Transfer,8944.38,2023-11-11,Khulna Main,Khulna,56973.87,24,Current
177160,100236,Sara Uddin,Bill Payment,295.69,2026-02-01,Motijheel,Dhaka,146588.49,57,Savings
177161,102817,Sara Khan,Transfer,32536.04,2025-03-26,Khulna Main,Khulna,20892.93,26,Current
177162,100843,Rahim Sheikh,Transfer,8364.88,2025-06-08,Uttara,Dhaka,91417.36,57,Current
